steamId,name,genres,release_date,languages
505730,Holy Potatoes! We’re in Space?!,"['Adventure', 'Indie', 'Simulation']",02-14-2017,"['English', 'French', 'German', 'Japanese', 'Russian', 'Polish', 'Simplified Chinese']"
427470,Democracy 3 Africa,"['Indie', 'Simulation', 'Strategy']",04-12-2016,"['English', 'French', 'German']"
1070710,Kind Words (lo fi chill beats to write to),"['Casual', 'Indie']",09-12-2019,['English']
337180,Velocity 2X,['Action'],08-19-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil']"
556180,Mysterium: A Psychic Clue Game,['Strategy'],01-12-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Ukrainian']"
71000,Evochron Mercenary,"['Action', 'Indie', 'Simulation']",01-16-2012,['English']
316610,A Good Snowman Is Hard To Build,['Indie'],02-25-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
251290,The Legend of Heroes: Trails in the Sky SC,['RPG'],10-29-2015,['English']
1090630,Granblue Fantasy: Versus,['Action'],03-13-2020,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Korean', 'Simplified Chinese', 'Traditional Chinese']"
617670,Zup! S,"['Casual', 'Indie']",11-15-2018,"['English', 'Russian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Spanish - Latin America']"
855860,Superfighters Deluxe,"['Action', 'Indie']",11-30-2018,['English']
244690,Face Noir,"['Adventure', 'Indie']",10-17-2013,"['English', 'Italian', 'Russian', 'German']"
833040,Hiveswap Friendsim,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",04-13-2018,['English']
266390,Farm for your Life,"['Casual', 'Indie', 'Simulation', 'Strategy']",06-16-2014,"['English', 'French', 'German', 'Russian']"
279990,Bridge Constructor Playground,"['Casual', 'Indie', 'RPG', 'Simulation']",07-02-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Portuguese', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']"
674520,Fight'N Rage,"['Action', 'Indie']",09-19-2017,"['English', 'Spanish - Spain', 'Spanish - Latin America']"
338120,Marble Duel: Sphere-Matching Tactical Fantasy,"['Casual', 'Indie']",11-12-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
1186400,West Sweety,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",12-13-2019,"['English', 'Simplified Chinese', 'Japanese', 'Traditional Chinese']"
289620,Collapse,"['Action', 'Adventure']",04-11-2014,"['English', 'Russian']"
384360,Fingered,"['Casual', 'Indie']",08-18-2015,['English']
520720,Dear Esther: Landmark Edition,"['Adventure', 'Casual', 'Indie']",02-14-2017,"['English', 'French', 'German', 'Spanish - Spain', 'Russian']"
1145960,The White Door,"['Adventure', 'Indie']",01-09-2020,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish', 'Vietnamese', 'Portuguese - Brazil', 'Spanish - Latin America', 'Czech']"
540610,Delicious! Pretty Girls Mahjong Solitaire,['Casual'],10-14-2016,"['English', 'Japanese']"
314030,Guilty Gear X2 #Reload,['Action'],09-05-2014,['English']
319450,Chariot,"['Adventure', 'Indie']",11-12-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian']"
338140,Venetica - Gold Edition,"['Action', 'Adventure', 'Indie', 'RPG']",01-23-2015,"['English', 'German', 'French', 'Italian', 'Spanish - Spain']"
322970,Subject 13,"['Adventure', 'Indie']",05-28-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
403290,Burly Men at Sea,"['Adventure', 'Casual', 'Indie']",09-29-2016,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Italian', 'Korean', 'Polish', 'Turkish']"
726990,Succubus Rem,"['Indie', 'RPG']",12-19-2017,"['English', 'Traditional Chinese']"
410850,DRAGON QUEST HEROES Slime Edition,"['Action', 'RPG']",12-03-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Traditional Chinese']"
581670,The Astral Hero,"['Action', 'Adventure', 'Casual', 'Indie']",05-05-2017,['English']
683900,RollerCoaster Tycoon Classic,"['Simulation', 'Strategy']",09-28-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch']"
275610,"Warhammer 40,000: Kill Team",['Action'],05-22-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
743890,Mega Man X Legacy Collection,['Action'],07-24-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Traditional Chinese']"
312540,Ys VI: The Ark of Napishtim,"['Action', 'Adventure', 'RPG']",04-28-2015,['English']
263560,Paper Sorcerer,"['Adventure', 'Indie', 'RPG']",01-22-2014,['English']
1042800,"Warhammer 40,000: Inquisitor - Prophecy","['Action', 'Adventure', 'Indie', 'RPG']",07-30-2019,"['English', 'French', 'German', 'Spanish - Spain', 'Hungarian', 'Japanese', 'Korean', 'Portuguese', 'Russian', 'Simplified Chinese']"
339580,Ember,"['Adventure', 'Indie', 'RPG', 'Strategy']",09-09-2016,['English']
897820,Reigns: Game of Thrones,"['Adventure', 'Indie', 'RPG']",10-18-2018,"['English', 'French', 'German', 'Spanish - Spain', 'Italian', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']"
289500,UFO: Aftershock,['Strategy'],04-16-2014,"['English', 'Russian', 'French', 'German', 'Spanish - Spain', 'Polish']"
264080,Vangers,"['Action', 'Adventure', 'Indie', 'Racing']",04-24-2014,"['English', 'Russian']"
414720,Astrox: Hostile Space Excavation,"['Adventure', 'Indie', 'Simulation']",11-30-2015,['English']
277490,Battle Group 2,"['Action', 'Indie', 'Strategy']",06-13-2014,['English']
409600,Contract With The Devil,"['Adventure', 'Casual']",12-11-2015,"['English', 'German', 'Russian']"
262450,Dead Man's Draw,"['Casual', 'Indie', 'Strategy']",02-06-2014,['English']
248330,Dino Run DX,"['Action', 'Indie', 'Racing']",09-29-2015,['English']
893680,Project Warlock,"['Action', 'Indie']",12-06-2018,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
252710,The Last Express Gold Edition,['Adventure'],11-21-2013,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
363330,Mind Snares: Alice's Journey,"['Adventure', 'Casual']",04-23-2015,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
223330,Sea Dogs: To Each His Own - Pirate Open World RPG,['RPG'],12-05-2012,"['English', 'Russian']"
566190,The Search,"['Adventure', 'Indie']",04-13-2017,"['English', 'Russian', 'French', 'German', 'Italian', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese', 'Turkish', 'Vietnamese', 'Japanese']"
262790,Our Darker Purpose,"['Action', 'Indie', 'RPG']",01-29-2014,['English']
261470,Distant Worlds: Universe,"['Simulation', 'Strategy']",05-23-2014,['English']
758330,Shenmue I & II,"['Action', 'Adventure', 'RPG']",08-21-2018,"['English', 'French', 'German', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']"
300320,The Few,['Strategy'],06-18-2014,"['English', 'Polish']"
272600,Detective Grimoire,"['Adventure', 'Indie']",08-18-2014,['English']
616110,SPACEPLAN,"['Adventure', 'Casual', 'Indie']",05-03-2017,"['English', 'French', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']"
351250,Avalanche 2: Super Avalanche,"['Action', 'Indie']",06-11-2015,['English']
794800,Clue/Cluedo: The Classic Mystery Game,"['Casual', 'Strategy']",05-17-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese']"
575510,Sakura Agent,"['Adventure', 'Casual', 'Indie']",01-27-2017,['English']
267900,Guilty Gear Isuka,['Action'],01-16-2014,['English']
495110,Enigmatis 3: The Shadow of Karkhala,"['Adventure', 'Casual']",08-11-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
364930,Koi-Koi Japan [Hanafuda playing cards],['Casual'],04-27-2015,"['English', 'German', 'Japanese']"
779640,妄想症：Deliver Me,"['Adventure', 'Indie', 'Simulation']",08-09-2018,"['English', 'Simplified Chinese']"
604450,Another Adventure,"['Adventure', 'Indie']",03-10-2017,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Russian', 'German']"
525920,Pro Cycling Manager 2017,"['Simulation', 'Sports']",06-15-2017,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Norwegian', 'Portuguese']"
410990,Master of Orion 3,['Strategy'],02-25-2016,['English']
926340,Roman's Christmas / 罗曼圣诞探案集,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",02-19-2020,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Korean']"
661940,Regular Human Basketball,"['Indie', 'Sports']",08-01-2018,['English']
765410,Bean Battles,"['Action', 'Indie']",08-22-2018,['English']
649640,Ashes Cricket,"['Indie', 'Sports']",12-15-2017,['English']
612300,Sudden Strike Gold,['Strategy'],05-22-2017,"['English', 'French', 'German', 'Russian']"
829110,LEGO DC Super-Villains,"['Action', 'Adventure']",10-16-2018,"['English', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Danish', 'Dutch', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'French', 'Spanish - Latin America']"
960690,One Step From Eden,"['Action', 'Adventure', 'Indie', 'Strategy']",03-26-2020,"['English', 'Simplified Chinese', 'Spanish - Spain', 'Korean', 'French', 'German', 'Japanese', 'Spanish - Latin America', 'Traditional Chinese', 'Turkish', 'Portuguese - Brazil', 'Russian', 'Polish']"
1112790,Automation Empire,"['Indie', 'Simulation', 'Strategy']",11-20-2019,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Japanese']"
212700,Party of Sin,"['Action', 'Adventure', 'Indie']",12-13-2012,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian']"
316480,Shadow Puppeteer,"['Adventure', 'Indie']",09-29-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Norwegian', 'Russian', 'Swedish']"
382080,Action Alien,"['Action', 'Adventure', 'Casual', 'Indie']",06-26-2015,['English']
785780,OF MICE AND SAND -REVISED-,"['Simulation', 'Strategy']",03-28-2018,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']"
384630,Aviary Attorney,"['Adventure', 'Indie']",12-21-2015,['English']
278930,GIGANTIC ARMY,"['Action', 'Indie']",03-06-2014,"['English', 'Japanese']"
283310,Soulbringer,['RPG'],03-13-2014,['English']
749250,7th Sector,"['Adventure', 'Indie']",03-05-2019,"['English', 'French', 'German', 'Russian', 'Ukrainian', 'Japanese', 'Traditional Chinese', 'Simplified Chinese']"
338420,Alum,"['Adventure', 'Indie', 'RPG']",05-15-2015,['English']
925930,Myst III: Exile,"['Adventure', 'Casual']",09-24-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch']"
358250,Cosmo's Cosmic Adventure,"['Action', 'Adventure']",05-05-2014,['English']
44690,GT Legends,"['Racing', 'Simulation', 'Sports']",11-28-2012,['English']
211340,Magical Diary: Horse Hall,"['Adventure', 'Indie', 'RPG']",05-31-2012,['English']
206020,Avernum 4,"['RPG', 'Indie']",05-11-2012,['English']
302610,Boson X,"['Action', 'Indie']",09-15-2014,['English']
1122720,Sayonara Wild Hearts,"['Action', 'Casual']",12-12-2019,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Turkish']"
255940,The 11th Hour,['Adventure'],10-18-2013,['English']
452510,UNDER NIGHT IN-BIRTH Exe:Late,['Action'],07-12-2016,"['English', 'Japanese', 'Simplified Chinese']"
586200,Street Fighter 30th Anniversary Collection,['Action'],05-29-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese']"
323280,Sea Legends: Phantasmal Light Collector's Edition,['Casual'],09-17-2014,['English']
578440,冒险村传说（Tales of Legends）,['RPG'],02-05-2017,"['English', 'Simplified Chinese', 'Traditional Chinese']"
820030,Picross Fairytale - nonogram: Red Riding Hood secret,['Casual'],06-19-2018,"['English', 'French', 'German', 'Russian']"
517130,Soundboxing,['Indie'],09-29-2016,['English']
551110,Wayout,"['Casual', 'Indie']",11-04-2016,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian']"
361600,Luna Sky,"['Action', 'Adventure', 'Indie']",10-02-2015,['English']
286320,Oknytt,"['Adventure', 'Indie']",04-04-2014,"['English', 'German', 'Russian', 'Spanish - Spain']"
405780,Alpha Polaris : A Horror Adventure Game,"['Adventure', 'Indie']",10-21-2015,"['English', 'German', 'Russian', 'Polish']"
1233270,OshiRabu: Waifus Over Husbandos,['Adventure'],02-27-2020,"['English', 'Simplified Chinese', 'Japanese', 'Traditional Chinese']"
285500,Hard Truck Apocalypse / Ex Machina,"['Action', 'Racing', 'RPG']",03-14-2014,"['English', 'German', 'Russian']"
638160,Moero Chronicle,['RPG'],08-16-2017,"['English', 'Japanese', 'Traditional Chinese']"
364810,Star Trek: Starfleet Academy,"['Action', 'Adventure', 'Simulation']",05-08-2015,['English']
280040,A Wizard's Lizard,"['Action', 'Indie', 'RPG']",06-16-2014,['English']
914690,Hentai Shooter 3D,['Action'],09-01-2018,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Spanish - Latin America', 'Vietnamese']"
643960,Cursed Treasure 2,"['Indie', 'Strategy']",07-21-2017,['English']
253290,FOTONICA,"['Action', 'Indie']",11-06-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']"
400790,The Juicer,"['Action', 'Indie']",09-11-2015,['English']
281370,Real Horror Stories Ultimate Edition,['Indie'],04-01-2014,['English']
18120,Unstoppable Gorg,"['Action', 'Casual', 'Indie', 'Strategy']",01-19-2012,"['English', 'German']"
281200,A Boy and His Blob,['Adventure'],01-19-2016,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian']"
963710,Lost in Vivo,['Indie'],11-05-2018,['English']
871530,Radio Commander,"['Indie', 'Simulation', 'Strategy']",10-10-2019,"['English', 'French', 'Spanish - Spain', 'Polish', 'Russian', 'Spanish - Latin America', 'Simplified Chinese', 'German']"
307170,Borealis,"['Action', 'Casual', 'Indie']",09-02-2014,['English']
513230,The Underground Man,"['Adventure', 'Indie']",09-01-2016,"['English', 'Russian']"
485730,Shift,"['Indie', 'Strategy']",08-16-2016,"['English', 'Russian', 'Spanish - Spain']"
259060,Dominions 4: Thrones of Ascension,"['Indie', 'Strategy']",12-05-2013,['English']
363610,Botology,"['Action', 'Indie']",06-24-2015,"['English', 'Russian']"
524580,Fairy Fencer F Advent Dark Force,"['Adventure', 'RPG']",02-14-2017,"['English', 'Japanese', 'Traditional Chinese']"
206060,Avernum 6,"['RPG', 'Indie']",05-11-2012,['English']
283960,Pajama Sam: No Need to Hide When It's Dark Outside,"['Adventure', 'Casual']",04-17-2014,"['English', 'German', 'Dutch', 'French']"
289890,"7,62 High Calibre","['RPG', 'Simulation', 'Strategy']",04-30-2014,"['English', 'Russian', 'German', 'French']"
422810,River City Ransom: Underground,"['Action', 'Indie', 'RPG']",02-27-2017,"['English', 'Japanese', 'Simplified Chinese']"
313400,REVOLVER360 RE:ACTOR,"['Action', 'Indie']",10-24-2014,"['English', 'Japanese']"
831560,WARRIORS OROCHI 4 Ultimate - 無双OROCHI３ Ultimate,['Action'],10-15-2018,"['English', 'Traditional Chinese', 'Japanese', 'Korean', 'Simplified Chinese']"
260130,Agarest: Generations of War Zero,"['Adventure', 'RPG', 'Strategy']",04-17-2014,"['English', 'Japanese']"
511740,Gal*Gun: Double Peace,"['Action', 'Adventure']",09-27-2016,"['English', 'Japanese']"
387930,The Tape,['Indie'],11-19-2015,"['English', 'Russian']"
340830,Razenroth,"['Action', 'Indie', 'RPG']",08-28-2015,"['English', 'Polish', 'Portuguese', 'Russian', 'German', 'Simplified Chinese', 'Italian']"
404700,Curvatron,"['Casual', 'Indie']",01-29-2016,['English']
431250,Mushroom Wars,"['Action', 'Indie', 'Strategy']",04-07-2016,"['English', 'Russian', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Turkish']"
736850,We. The Revolution,['Strategy'],03-21-2019,"['English', 'Polish', 'French', 'Russian']"
567600,RYAN BLACK,"['Action', 'Adventure', 'Indie']",01-14-2017,['English']
348710,Saint Seiya: Soldiers' Soul,['Action'],11-25-2015,"['English', 'French', 'Italian', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Traditional Chinese']"
377900,Empire TV Tycoon,"['Casual', 'Indie', 'Simulation', 'Strategy']",10-20-2015,"['English', 'Spanish - Spain', 'German', 'French', 'Portuguese', 'Russian']"
360010,Remnants Of Isolation,"['Casual', 'Indie', 'RPG']",05-01-2015,['English']
842100,Daymare: 1998,"['Action', 'Adventure', 'Indie']",09-17-2019,"['English', 'Italian', 'German', 'Russian', 'French', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese', 'Arabic', 'Turkish']"
266490,Lili: Child of Geos - Complete Edition,"['Adventure', 'Indie', 'RPG']",05-09-2014,['English']
260570,Gray Matter,"['Adventure', 'Casual']",04-01-2014,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']"
261720,Holy Avatar vs. Maidens of the Dead,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",02-20-2014,"['English', 'German']"
252690,Fantasy Grounds,"['Indie', 'RPG', 'Strategy']",05-09-2014,['English']
952040,MUSYNX,"['Indie', 'Simulation']",12-04-2018,"['English', 'Japanese', 'Simplified Chinese', 'Korean', 'Traditional Chinese']"
397430,Zoombinis,"['Adventure', 'Casual']",10-28-2015,"['English', 'Spanish - Spain']"
239700,Hate Plus,['Indie'],08-19-2013,"['English', 'Korean']"
